id	mydate	genre	text
1806	2021-09-30	PRDCL	 Nu när vi är vaccinerade. Ska vi återgå till att hälsa på det gamla viset? Det började redan tidigt i somras. Händer som sträcktes fram, för ett handslag eller till och med en omfamning. Vi är vaccinerade, nu är det fritt fram att hälsa på det gamla goda viset , hävdade glatt de vitala 80-plussarna på studentkalaset. Det kändes inte helt bekvämt men man ville ju inte vara knusslig och stå på en och en halv meters avstånd och vifta_bort en utsträckt hand. Bara att le och greppa tag! Färdigvaccinerad och med vaccinpasset i högsta hugg tvekar jag fortfarande när jag möter nya människor. Är det ändå inte lite skönt att vifta med handen på lagom avstånd? Är det bara jag eller finns det fler som uppskattar att få ha personligt utrymme även när man befinner_sig bland folk? Som gärna kramar vänner och familj men kanske inte den ytliga bekantingen? För att inte tala om att slippa stressigt flåsande i nacken när man står i kön i matbutiken. Hallå där, strecket i golvet är DÄR BORTA! Får man ens tänka det längre? Den där halvannan metern, tillsammans med oändliga mängder alkogel, har ju räddat många av oss inte bara från corona utan vi har även sluppit ett antal dagisförkylningar och den urjobbiga vinterkräksjukan. Så ta inte ifrån oss golvmarkeringar och flaskorna med handsprit utan låt dessa pandemifenomen fortsätta välkomna oss in i affärerna, som skyddsnät mot alla vardagsbasilusker. Vi har nog lite till mans dragit på oss en släng av bacillskräck, och det kanske inte är så fel? I detta nummer fortsätter vår serie om hur vi kommer ut på andra sidan av coronan. Vad värdesätter vi mest att göra igen, och vilka nya vanor behåller vi? Läs om de postpandemiska livsstilstrenderna på sidan 16. 
1807	2021-10-01	MDCL	 Sjuksköterska anmäld för felaktiga vaccinråd på 1177Enligt regionen ska sjuksköterskan ha använt liknande argumentation som etablerade nätverk med vaccinmotståndare. En sjuksköterska som arbetade med telefonrådgivning ska ha spritt osakliga och kritiska budskap om covidvaccination. Nu anmäler Region Uppsala sjuksköterskan till Ivo. Region Uppsalas anmälan till Inspektionen för vård och omsorg, Ivo, gäller en sjuksköterska som arbetat som timanställd telefonrådgivare hos 1177 Vårdguiden. Sjuksköterskans har enligt regionen bland annat hävdat att olika symtom som personer haft är biverkningar av vaccinationen, och att vaccinerna inte är tillräckligt testade. - Det här är djupt beklagligt och upprörande och helt i motsats till de instruktioner som finns. Som anställd vid 1177 ska man självklart basera sina råd på evidens och beprövad erfarenhet. Man får absolut inte använda dessa samtal för att propagera för sina privata åsikter säger Fredrik Settergren, verksamhetsområdeschef vid Nära vård och hälsa, i ett pressmeddelande från regionen. Timanställd sedan 2020 Sjuksköterskan har arbetat som timanställd sedan våren 2020 och har sedan vaccinationerna inleddes gett råd till flera hundra invånare, inte bara från Uppsala län, utan också från andra delar av landet, genom 1177-samarbetet mellan olika landsändar. - Vi kommer att följa_upp det och kontakta berörda inringare. Det den här personen har ägnat sig åt är patientfarligt eftersom personer med symtom inte har blivit korrekt bedömda. Vi behöver försäkra oss om att de här patienterna får rätt information och inte far illa, säger Fredrik Settergren. Invånare berättade Det hela upptäcktes när en invånare som ringde till 1177 reagerade på att budskapen var vaccinationskritiska och kontaktade ansvariga. När det följdes upp visade det sig att det inte rörde_sig om något enstaka tillfälle. Dokumentation visar att sjuksköterskan systematiskt ska ha spridit desinformation om vaccination mot covid-19. Argumentationen liknar budskap som finns i material som sprids av organiserade vaccinationsmotståndare. Det handlar om påståenden om att vaccinationerna skulle sprida covid-19, att vaccinet inte är tillräckligt testat, att man bör vara försiktig då nanopartiklar injiceras, att covid i praktiken är ofarligt för alla under 80 och att det viktigaste är att stärka immunförsvaret med zink, c-vitamin och d-vitamin. Sjuksköterskan är tagen ur tjänst, Ivo-anmälan är gjord och Region Uppsala överväger andra rättsliga åtgärder. 
1808	2021-10-01	NEWS	 Berättar i Skavlan om rädslan Filip Hammars syster Linda Hammar blev svårt sjuk i covid. Nu berättar Filip Hammar om sin stora oro när han trodde att det var han som hade smittat henne. - När man plötsligt känner håller jag på att ta livet av min egen syrra? säger han i Skavlan . Filip Hammar, 46, pratar i fredagens Skavlan i SVT om hur både Norge och Sverige firar stort nu när samhället öppnar igen efter en lång tid med coronarestriktioner. Tv-profilen, som bor i Los Angeles, berättar då att han själv inte har varit sjuk i covid förrän nyligen när han var i Sverige och hälsade på sin syster Linda Hammar, 48, känd från tv-programmet I en annan del av Köping . - Hon är funktionsvarierad och bor på ett gruppboende. Hon hade brutit benet, hon har en jäkla massa otur, men hon är den lyckligaste och mest positiva människan jag känner, på så sätt väldigt perspektivgivande att träffa henne. Men då fick jag det, tror jag, av henne. Först tänkte jag att har jag gett covid till henne, de tankarna orkar man inte ens tänka på. Sjuk tanke Han fortsätter: - När man plötsligt känner håller jag på att ta livet av min egen syrra? . Det var en sådan där sjuk tanke, om jag har gett det till henne, som har lite underliggande sjukdomar och så. Sedan tror jag inte att det var så, utan att det var kanske så att hon gav det till mig. Filip Hammar berättar om sin coronaoro i Skavlan . Filip Hammars syster Linda Hammar. Blev väldigt sjuk Fredrik Skavlan frågar då hur sjuk Linda Hammar blev. Filip Hammar svarar att de båda är fullvaccinerade, och att han själv inte blev sjuk alls. - Men hon blev väldigt väldigt sjuk. Nu är hon på bättringsvägen och allting blir bra, men som sagt, jag tänkte på nu när alla firar så finns det en grupp, exempelvis då den minoritet som min syster tillhör, de är inte bjudna till festen och det är ändå ett perspektiv som jag tycker att man kan beakta. Skavlan sänds fredagar 21.00 i SVT och på SVT Play. 
1809	2021-10-01	NEWS	 Vi går_in i det här läget med lite under hundra covidpatienter, vi känner en klar oro för vart utvecklingen tar vägen nu , säger chefläkare Johan Bratt. Läget är fortsatt ansträngt inom sjukvården i Region Stockholm och kurvan över antalet covidpatienter på sjukhusen har vänt uppåt den senaste veckan. - Då har vi ännu inte sett effekterna av de lättade restriktionerna, säger chefläkare Johan Bratt. 94 patienter vårdas på sjukhus för covid_19 i Stockholm län under fredagen, sex fler jämfört med förra veckan. Även fast uppgången är liten oroar den Johan Bratt, chefsläkare i regionen, nu när i stort sett alla restriktioner kopplade till coronapandemin tagits bort. - Vi går_in i det här läget med lite under hundra covidpatienter, vi känner en klar oro för vart utvecklingen tar vägen nu, säger han. Särkilt är det den varierande vaccinationstäckningen som nu får en avgörande roll i hur situationen utvecklar sig, menar Johan Bratt. - Vi hoppas att de lokala insatserna vi gör kommer att fungera men vi är i en avgörande tid. Nu gäller det att man tar möjligheten och går och vaccinerar sig. Sedan förra fredagen har 1 338 fall av covid_19 bekräftats i regionen, ungefär lika många som under föregående sjudagarsperiod. En viss uppgång finns dock att skönja bland de allra äldsta, enligt Johan Bratt. - Därför är det oerhört viktigt att dra_igång med att ge dos tre till dessa grupper, och det gör vi redan på måndag säger han. Åtta dödsfall kopplade till covid_19 har konstaterats sedan förra fredagen i Region Stockholm, där finns det dock en eftersläpning i rapporteringen. Att regionen den senaste tiden åter har covidrelaterade dödsfall - efter flera veckor med noll, beror enligt Johan Bratt på den uppgång i smittspridningen som varit under sensommaren och början av hösten. - Vi hade några veckor med högre smittspridning och det ser vi effekten av nu, säger han. 
1810	2021-10-01	NEWS	 Youtube tar ner alla videor som hävdar att godkända vaccin är farliga eller ineffektiva. Tidigare har företaget bara blockerat videor om covidvaccinen. Uppmärksammade vaccinskeptiker förbjuds också. Den Google-ägda videoplattformen Youtube kommer att blockera videor som är emot alla godkända vaccin. Tidigare har förbudet bara gällt videor företaget bedömt innehålla desinformation om vaccinen mot covid-19. Till exempel kommer nu innehåll som hävdar att influensavaccin orsakar infertilitet, eller att sprutor mot mässlingen, påssjuka och röda hund kan orsaka autism, att tas ned. - Vi tar_bort saker som att vaccin är farliga eller orsakar hälsoproblem, att de orsakar autism, cancer, infertilitet eller att de innehåller mikrochip, säger Youtubechefen Matt Halprin till Washington Post. En spruta med Pfizers vaccin. Stora skeptiker-konton tas ned Även stora kanaler med vaccinskeptiker som Joseph Mercola och F. Kennedy Jr. stängs ned. De anses båda delvis ansvariga för att vaccineringen i USA inte är tillräckligt hög, enligt Washington Post. Vi är enade världen över, vi kommer inte leva i rädsla, vi kommer att stå tillsammans och återta vår frihet , skriver en presstalesperson för Joseph Mercola till Reuters. Teknikjättar ansvariga för spridandet USA:s president Joe Biden har sagt att tech- och sociala medieföretag som Google och Facebook har ett stort ansvar för att ha spridit desinformation om vaccinen. Efter kritik och strängare krav på reglering har flera av dem valt att själva ta ner innehåll med desinformation. Tusentals moderatorer har anställts för att gå igenom alla inlägg och videor. Youtube tog nyligen ner två av ryska RT News tyska nyhetskanaler, varpå Ryssland kallade det för en sällan skådad informationsaggression utan motstycke och hotade att blockera Youtube i landet. Totalt har Youtube tagit ner över 133_000 videor med desinformation om coronaviruset, menar företaget. Folk kommer fortfarande att kunna lägga_upp videor där de beskriver personliga upplevelser av vaccineringen. - Den nya policyn kommer att drivas på ett dussintal språk, säger Matt Halprin. 
1811	2021-10-01	PBLMD	 I klippet berättar Peter Wahlberg, lokalpolisområdeschef i Norrköping hur det påverkar deras arbete att restriktionerna nu släppts. Foto: TT / Axel Brantemo/SVT I onsdags släpptes flera av de restriktioner som rått i Sverige med anledning av coronapandemin. Polisen tar nu höjd för en stökig helg på stan i både Linköping och Norrköping. - För oss innebär det att vi har en tillbakagång till normalläget som var innan pandemin. Vi har inte haft så mycket krogliv i den omfattning som var innan pandemin och vi har medarbetare som inte arbetat i nattlivet i Linköping förut. Vi måste ha en vaksamhet för hur utvecklingen blir nu, säger Tim Johansson som är inspektör och gruppchef vid lokalpolisområde Linköping. Ökad mental förberedelse Polisen i Linköping tror att de nu kan komma att ha mer att göra i Linköping. - Det är något vi bara kan gissa oss fram till, men i och med att samhället öppnar räknar vi med att fler människor kommer vara på stan än det varit tidigare helger. Vi har en ökad mental förberedelse att det kommer bli mer för oss att göra och vi kommer att sätta in tillräckligt med resurser, säger Tim Johansson. Polisen i Norrköping gör samma analys. Mer om läget i Norrköping ser du i klippet ovan. 
1812	2021-10-01	PBLMD	 Smittskyddsläkare Anders Nystedt vill gå till botten med covidutbrottet vid äldreboendet i Överkalix. Foto: Arkiv/Stig Holmfrid, SVT/Kristian Åkergren, SVT Efter de åtta dödsfallen på äldreboendet i Överkalix kommun vill smittskyddsläkaren Anders Nystedt gå till botten med covid-utbrottet. Därför kommer man nu att utreda hur de överlevande på boendet har svarat på vaccinet. - Det här är oplöjd mark så vi vet inte om vi kan dra några slutsatser, säger han till SVT. Den tredje september insjuknande den första personen på äldreboendet i Överkalix. Viruset spreds som en löpeld och några veckor senare hade åtta personer dött med covid-19. - Det är dramatiskt många. Så många borde det inte ha varit, säger Anders Nystedt, smittskyddsläkare i Norrbotten. Ska kolla deras antikroppsnivåer Efter utbrottet har Nystedt flaggat för att händelsen måste utredas. Och under nästa vecka vill man börja kontrollera vaccinsvaren hos de äldre, alltså hur brukarna har reagerat på vaccinet, genom att ta blodprover. Om du tar vaccin mot covid_19 får du antikroppar mot något som kallas för spike-protein och är en del av viruset. - Vi ska undersöka hur höga antikroppsnivåer de äldre har mot Spike jämfört med andra vaccinerade. Har de lägre nivåer motsvarande andra äldre? Det här är oplöjd mark Samma studie ska sedan genomföras på ytterligare ett boende i Norrbotten, för att se om det finns några skillnader med boendet i Överkalix. En liknande studie ska även göras i Umeå. Än så länge finns det alltså inga svar - men desto fler frågor. - Kommer brukarna att behöva fler än tre doser? Eller har det varit krångel med deras vaccinering? Vi vet att vaccinet har varit känsligt för temperatur och skakningar, kan det ha varit något fel på vaccinet som de i Överkalix fick? Smittskyddsläkaren Anders Nystedt vill dock sätta_upp en brasklapp. - Det här är oplöjd mark så vi vet inte om vi kan dra några slutsatser. Men vi måste ändå försöka. Varför blev egentligen utbrottet på äldreboendet i Överkalix så pass stort med åtta avlidna? Hör smittskyddsläkaren Anders Nystedts tre teorier i videon ovan. Foto: Linda Jones 
1813	2021-10-02	BLOG	 Vi lever i förvirrande tider. President Trump har fått Corona. Säger han. Vem vet egentligen hur det ligger till med den saken. Om man ser på hela den politiska kultur som president Trump har format med manipulationer, lögner och halvsanningar, så bör man nog faktiskt fråga sig om han verkligen har fått Corona. Men om han nu är smittad så är det väl rätt person då, för han vet ju hur man blir botad. BLEKMEDEL. Upp till bevis. Mirakelkurens dagar är här. Min dotter har testat_sig och hon hade inte Corona. Själv var jag snuvig i två dagar, och det var samma smitta som hon hade, men mycket mildare. Mitt livs blekaste förkylning faktiskt. Igår kom nedanstående foto med posten. En för mig okänd person skänkte det. Mycket vänligt. Det visar husar Skog när han rider i täten för ett festtåg i Mönsterås. Jag gissar på andra halvan av 40-talet. En underbar bild. 
1814	2021-10-02	NEWS	 Antalet coviddöda har passerat 700_000 i USA. Arkivbild. Antalet människor som dött i samband med covid-smitta överstiger nu fem miljoner globalt, enligt en sammanställning nyhetsbyrån Reuters gjort av officiell statistik. I nuläget står de stora länderna USA, Ryssland, Brasilien, Mexiko och Indien för över hälften av de nya dödsfall som rapporteras in, utifrån ett sjudagars genomsnitt, enligt Reuters. Delta är nu den dominerande varianten av viruset och den har, såvitt känt, spridit_sig till 187 av Världshälsoorganisationens (WHO) 194 länder. Knappt hälften av världens befolkning har fått en första dos vaccin, enligt Our_World_in_Data, och fokuset på att få ut vaccin till fattigare länder har ökat på sistone. Samtidigt tampas en del av världens rikare länder med att få sin befolkning att ta sprutan. Trots att USA:s befolkning har kunnat vaccinera_sig i nära ett halvår är uppskattningsvis omkring 70 miljoner personer fortfarande ovaccinerade. I absoluta tal har USA i särklass flest dödsfall i världen, över 700_000 enligt universitetet Johns Hopkins sammanställning. Det är en ökning med 100_000 på tre och en halv månad, rapporterar nyhetsbyrån AP. Antalet döda i landet är fler än hela befolkningen i exempelvis Boston eller huvudstaden Washington DC. Totalt har över 43 miljoner fall av smitta konstaterats i landet och de senaste dagarna har man sett en minskning i det dagliga antalet fall - från omkring 2_000 för en vecka sedan till 1 900 fall per dag nu. - Det är goda nyheter att vi börjar se kurvorna dala. Men det är inte någon ursäkt för att strunta i frågan om att behöva vaccinera sig, säger smittskyddsexperten Anthony_Fauci till AP. Brasilien är tvåa i dödsfallen i absoluta tal, med ungefär 600_000 döda, och därefter kommer Indien med ungefär 450_000. Det sistnämnda landet var ett av de första att drabbas hårt av deltavarianten, men har gått från ett genomsnitt på 4_000 döda om dagen till färre än 300 allt eftersom vaccinationsarbetet rullar på. Trots att landet har nästan 1,4 miljarder invånare har nästan hälften av de delar av befolkningen som har rätt till vaccin fått minst en spruta, enligt Reuters. Enligt Sveriges statistik har 14 868 personer avlidit i sviterna av covid-19. I relation till befolkningen är det ungefär hälften så många som i Brasilien. 
1815	2021-10-02	NEWS	 Avenyn i Göteborg. Det blev inget våldsamt partajande i Stockholm den första fredagsnatten efter att coronarestriktionerna släppte. I Göteborg däremot fick man ta till fyllecellerna som finns i reserv. Det var mer fylleri än vanligt i Göteborg natten mot lördagen. Redan vid 03.00-tiden var fyllecellerna som man normalt använder fullbelagda, och man fick ta till andra, i Mölndal, skriver GP. Enligt polisen hade det druckits i omöjliga mängder och varit stökigt, men inte våldsamt. Stockholmspolisen hade förberett sig på en röjig första fredagsnatt efter att coronarestriktionerna släppte. De två föregående fredagsnätterna greps 37 respektive 40 personer. Den 2 oktober greps 50 personer, berättar Ola Österling, presstalesperson på polisens region Stockholm, som jämförelse. Det är en beskedlig ökning, menar han. - Med Stockholmsmått mätt har det varit väldigt lugnt i natt. Vid 01.00-tiden var det dock ett våldsamt upplopp i samband med ett ingripande. Flera personer satte sig till gemensamt motvärn mot polisen när en person skulle omhändertas. - Men det fick man ordning på, säger Ola Österling. 
1816	2021-10-02	NEWS	 Tusentals protesterade i Bukarest. Omkring 20_000 människor skanderade frihet! och bar på plakat med kritik mot regeringen vid en demonstration i Rumäniens huvudstad Bukarest på lördagskvällen. Detta sedan regeringen beslutat att införa hårda restriktioner mot dem som inte har vaccinerat_sig mot covid-19. 
1817	2021-10-02	PBLMD	 Hör personal kopplad till organisationen Läkare utan gränser berätta om situationen i Indien, Uganda och Jemen. Foto: Reuters/SVT Flera av världens fattiga länder ligger långt efter i vaccineringen mot covid-19. - Det som hänt personer i låginkomstländer är att vi blir andra andra klassens medborgare, säger Leena Menghaney, som arbetar med Läkare utan gränser i Indien. På många håll i världen går vaccineringen mot covid_19 fortfarande långsamt. 45,3 procent av världens befolkning har fått minst en dos vaccin. I låginkomstländerna har endast 2,3 procent av befolkningen fått minst en dos, enligt Our_world_in_data. Människorättsorganisationen Amnesty kräver att två miljarder doser ska distribueras till världens fattigaste länder innan året är slut, enligt en rapport som släpptes i september. Enligt rapporten har läkemedelsbolaget Pfizer Biontech levererat nio gånger fler doser bara till Sverige, än till alla låginkomstländer tillsammans. Behövs rättvis fördelning I Uganda har 0,88 procent av befolkningen fått två doser vaccin. - För att bekämpa det här globala problemet måste vi ha en rättvis fördelning av vaccinet. Jag önskar att äldre personer eller de med underliggande sjukdomar anses vara sårbara även här, säger Robert Keango, som är medicinskt ansvarig hos Läkare utan gränser i Uganda. Leena Menghaney är jurist och arbetar med Läkare utan gränser i New Dehli. Hon engagerar sig för att patent på vaccin ska tas bort. - Inte bara vuxna utan även barn i höginkomstländer vaccineras medan vi i låginkomstländerna bara kan se på. Det finns en dubbelmoral som inte bara skadar människors hälsa utan också underminerar den globala solidariteten, säger Leena Menghaney. HÄR ÄR LÄNDERNA I BOTTEN Siffror från Our_world_in_data, den 1 oktober 2021. Här uppdateras siffrorna löpande. Här är länderna som ligger längst ner i listan över andel fullt vaccinerade: Kongo-Kinshasa: 0,04 % Haiti: 0,16 % Jemen: 0,16 % Turkmenistan: 0,16 % Benin: 0,17 % Tchad: 0, 17 #% Centralafrikanska republiken: 0,2 % Sydsudan: 0,26 % Kamerun: 0,31 % Guinea-Bissau: 0,37 % Niger: 0,42 % Papua Nya Guinea: 0,49 % Sierra Leone: 0,52 % Liberia: 0,53 % Tanzania: 0,57 % Madagaskar: 0,65 % Etiopien: 0,71 % Burkina Faso: 0,78 % Nigeria: 0,88 % Uganda: 0,88% 
1818	2021-10-02	PRDCL	 På Cypern har man infört en av Europas strängaste regelverk kring så kallade vaccinpass. Detta krävs bland annat för att handla mat och har nu enligt uppgift utökats till att omfatta tanka bensin. I juli rapporterade Samnytt om att man på Cypern kräver bevis på full vaccinering, eller vad som då betecknades som sådan med två sprutor, för att handla mat. Landets vaccinpass heter SafePass och gäller även på restauranger. LÄS ÄVEN: Vaccinpass krav för att handla mat Ytterligare områden där SafePass krävs är all slags kollektivtrafik samt taxi. Både personal och passagerare, inklusive barn över tolv, måste inneha och vara beredda att för tjänstemän presentera dokument där det framgår att man inte är en spridare av coronavirus-infektion . Munskydd är obligatoriskt. Det har förekommit protester och demonstrationer mot vaccinpasset, vilka stundtals blivit våldsamma. Enligt uppgifter krävs nu vaccinering och ett SafePass även för att tanka bensin. 
1819	2021-10-03	PBLMD	 Följ med genom sjukhuskorridorerna och hör läkaren berätta om sin syn på de lättade restriktionerna under pandemin. Foto: Peter Osterberger/SVT Cherin Kamil, infektionsläkaren på Västmanlands sjukhus i Västerås, ser positivt på de lättade restriktionerna och en återgång till det normala. - Skulle det komma ett ökat antal covidpatienter så kan vi ta hand om dem, säger hon. Även om Cherin Kamil ser en risk för klustersmitta i samhället, så tror hon inte att det kommer ha en allvarlig effekt på sjukvården i Västmanland. - Inte en sådan allvarlig effekt som tidigare. 
1820	2021-10-03	PBLMD	 Trots att vaccinationsgraden hos hemtjänstpersonal ökat är fortfarande en av fem som arbetar inom hemtjänsten ovaccinerad. Det visar siffror från Folkhälsomyndigheten. Kommunerna försöker få fler inom vård- och omsorg att vaccinera_sig genom riktade insatser. Enligt SKR behövs kommunikationsinsatser om covid 19-vaccin och att personal får vaccinera_sig på arbetet, på arbetstid. Trots att vaccinationsgraden hos hemtjänstpersonal ökat de senaste fyra veckorna är fortfarande en av fem som arbetar inom hemtjänsten ovaccinerad. Det visar siffror från Folkhälsomyndigheten. - Vi fortsätter ju trycka på vikten av att både öka täckningsgraden i stort och också göra särskilt riktade insatser till vård- och omsorgspersonal där vikten är stor att man är vaccinerad. Och vi tror att den här typen av insatser att vaccinera på arbetstid, på arbetsplatsen och samtidigt gå ut med information som tryggar den enskilde är ett bra sätt att få upp täckningsgraden i de här grupperna, säger Emma Spak, chef för sektionen för hälso- och sjukvård på Sveriges kommuner och regioner, SKR. Enligt siffror från Folkhälsomyndigheten så har andelen hos dem som fått första dosen och arbetar inom hemtjänsten ökat med fyra procentenheter de senaste fyra veckorna. Men en av fem i hemtjänsten är alltså ovaccinerad. Socialminister Lena_Hallengren sa i veckan att arbetsgivarna har ett ansvar för att höja vaccinationsgraden hos de som arbetar nära äldre och sköra. Både Liberalerna och Moderaterna vill att arbetsgivaren ska kunna kräva att personal som nyanställs, inom viss vård och omsorg, är vaccinerad. Emma Spak på, Sveriges Kommuner och Regioner, SKR säger att det finns en del utmaningar med att få fler att vaccinera sig. - Det finns ju en koppling mellan vaccinationsgrad och till exempel utbildningsnivå, inkomst, vart man har sin härkomst ifrån, och det går ju igen också i personalgrupperna. Botkyrka är den kommun i Sverige som har lägst vaccinationstäckning i befolkningen. Christine Vojnovic, kommunens vaccinationssamordnare, tror att kommunikation och lättillgänglighet kan få upp vaccinationstäckningen där. - I samband med att de äldre nu kommer få dos tre så finns det även möjlighet att personalen ska kunna få dos ett och dos två. Just nu så håller vi på att ta_fram ett dialogpaket som cheferna ska kunna använda. Man tar_upp till diskussion om varför vaccinationen är viktigt, där medarbetarna och chefen kan diskutera de här frågorna. Det handlar också våra brukare i kommunen, och hur de ser på det här med ovaccinerad personal. 
1821	2021-10-03	PBLMD	 Trots att vaccinationsgraden hos hemtjänstpersonal ökat är fortfarande en av fem som arbetar inom hemtjänsten ovaccinerad. Det visar siffror från Folkhälsomyndigheten. Kommunerna försöker få fler inom vård- och omsorg att vaccinera_sig genom riktade insatser. Enligt SKR behövs kommunikationsinsatser om covid 19-vaccin och att personal får vaccinera_sig på arbetet, på arbetstid. Trots att vaccinationsgraden hos hemtjänstpersonal ökat de senaste fyra veckorna är fortfarande en av fem som arbetar inom hemtjänsten ovaccinerad. Det visar siffror från Folkhälsomyndigheten. - Vi fortsätter ju trycka på vikten av att både öka täckningsgraden i stort och också göra särskilt riktade insatser till vård- och omsorgspersonal där vikten är stor att man är vaccinerad. Och vi tror att den här typen av insatser att vaccinera på arbetstid, på arbetsplatsen och samtidigt gå ut med information som tryggar den enskilde är ett bra sätt att få upp täckningsgraden i de här grupperna, säger Emma Spak, chef för sektionen för hälso- och sjukvård på Sveriges kommuner och regioner, SKR. Enligt siffror från Folkhälsomyndigheten så har andelen hos dem som fått första dosen och arbetar inom hemtjänsten ökat med fyra procentenheter de senaste fyra veckorna. Men en av fem i hemtjänsten är alltså ovaccinerad. Socialminister Lena_Hallengren sa i veckan att arbetsgivarna har ett ansvar för att höja vaccinationsgraden hos de som arbetar nära äldre och sköra. Både Liberalerna och Moderaterna vill att arbetsgivaren ska kunna kräva att personal som nyanställs, inom viss vård och omsorg, är vaccinerad. Emma Spak på, Sveriges Kommuner och Regioner, SKR säger att det finns en del utmaningar med att få fler att vaccinera sig. - Det finns ju en koppling mellan vaccinationsgrad och till exempel utbildningsnivå, inkomst, vart man har sin härkomst ifrån, och det går ju igen också i personalgrupperna. Botkyrka är den kommun i Sverige som har lägst vaccinationstäckning i befolkningen. Christine Vojnovic, kommunens vaccinationssamordnare, tror att kommunikation och lättillgänglighet kan få upp vaccinationstäckningen där. - I samband med att de äldre nu kommer få dos tre så finns det även möjlighet att personalen ska kunna få dos ett och dos två. Just nu så håller vi på att ta_fram ett dialogpaket som cheferna ska kunna använda. Man tar_upp till diskussion om varför vaccinationen är viktigt, där medarbetarna och chefen kan diskutera de här frågorna. Det handlar också våra brukare i kommunen, och hur de ser på det här med ovaccinerad personal. 
1822	2021-10-04	MDCL	 15-åringar som vill vaccinera_sig mot covid_19 men inte har föräldrarnas samtycke kan genomgå en mognadsbedömning för att ändå kunna ta sprutan. Det uppger Sveriges Kommuner och regioner. Åldersgruppen unga mellan 16 och 17 år har redan fått grönt ljus för att genomgå mognadsbedömningar när föräldrarna inte godkänt vaccination. En mognadsbedömning kan innebära att barnet får besvara skriftliga frågor om sin hälsa och hur hen gjort valet att vaccinera sig. Men Sveriges Kommuner och regioner går nu ett steg längre, rapporterar Dagens Nyheter. - SKR har sett_över det juridiska stödet till regioner och kommuner och konstaterar att det går att genomföra mognadsbedömningar ner till 15 års ålder, säger Emma Spak, sektionschef på avdelningen för vård och omsorg. Det är dock fortfarande upp till regionerna huruvida de främst vill använda_sig av mognadsbedömningar eller av vårdnadshavarnas samtycke. För 12-14-åringar är praxis fortsatt skriftligt samtycke från föräldrarna, förutom i undantagsfall. Dagens Nyheter har varit i kontakt med flera regioner som ser utmaningar med skolvaccineringen, bland annat kring logistik och att verkligen få in de underskrivna blanketterna från föräldrar. 
1823	2021-10-04	NEWS	 Edmonton Oilers Josh Archibald har valt att inte ta coronavaccin. Nu meddelar NHL-klubben att forwarden blir borta på obestämd framtid på grund av en hjärtmuskelinflammation han fått i sviterna av covid-19. Det var i somras som Josh Archibald sattes i en två veckors lång karantän efter att han återvänt till Kanada och Edmonton efter en vistelse i USA. Under den andra halvan av karantänen började den 28-årige högerforwarden känna_sig dålig. - Han åkte på en svår infektion under sin 14 dagars karantän, berättar Edmonton Oilers huvudtränare Dave Tippett. Archibald lämnade sin karantän efter 14 dagar, men mådde fortfarande inte bra. - Han testade att åka (skridskor) några dagar, men kände_sig inte helt bra. Så vi gjorde flera olika tester på honom, berättar Tippett. Drabbad av hjärtmuskelinflammation Archibald är enligt The Athletic den enda spelaren i Edmonton Oilers som inte vaccinerat_sig och efter testerna visade det sig att han, någon gång under sommaren, hade drabbats utav covid-19. Man testade Archibald för antikroppar och forwarden hade fortfarande problem med en infektion i kroppen. Efter blodprover kom det fram att Archibald diagnostiserats med hjärtmuskelinflammation, vilket är en av de långvariga symptom som man kan drabbas av efter att man haft en covid-19-infektion. Edmonton Oilers berättar att 28-åringen kommer vara borta på obestämd framtid. - Läkarna tar hand om honom och han gör en hel del tester, men han kommer vara borta på obestämd framtid. Fakta: Hjärtmuskelinflammation Hjärtats förmåga att pumpa runt blodet i kroppen kan försämras om du får en inflammation i hjärtmuskeln. Försämringen beror vanligtvis på att den inflammerade hjärtmuskeln blir svagare och arbetar sämre. Sjukdomen går oftast över av sig själv, men ibland behöver du få behandling. Taget från 1177. Flera ovaccinerade i ligan Josh Archibald är inte ensam i NHL om att inte vaccinera sig. Nyligen kom nyheten att Columbus Blue Jackets valt att sparka assisterande tränaren Sylvain Lefebvre efter att han valt att inte ta sprutan. LÄS MER: Columbus Blue Jackets sparkar Sylvain Lefebvre - vägrade ta vaccin Även Detroit Red Wings stjärna Tyler Bertuzzi har valt att inte vaccinera sig, vilket leder till att han inte kommer kunna spela lagets bortamatcher i Kanada 
1824	2021-10-04	PBLMD	 Regionen börjar från och med den 4 oktober att vaccinera ungdomar mellan 12-15 år på flera mottagningar runtom i länet. På Scania hälsocenter i Södertälje råder högt tryck. Nu kan ungdomar födda 2009 och tidigare vaccinera_sig mot covid_19 på vaccinationsmottagningar. Scania Hälsocenter i Södertälje är en av mottagningarna som börjar köra på för fullt och Line Strand, 15 år, ska ta sin första vaccindos. - Det känns bra, jag tycker att det är på tiden nu, säger hon. Vaccinet kommer även att erbjudas på skolor i Södertälje närmare höstlovet. 
